TimeSeconds,Power [W],CumulativeEnergy,Status
3074.0,1.3,3148.6999999999402,At Work (In the Office)
3075.0,1.18,3149.87999999994,At Work (In the Office)
3076.0,1.12,3150.99999999994,At Work (In the Office)
3077.0,1.04,3152.03999999994,At Work (In the Office)
3078.0,1.02,3153.05999999994,At Work (In the Office)
3079.0,0.975,3154.03499999994,At Work (In the Office)
3080.0,1.18,3155.2149999999397,At Work (In the Office)
3081.0,1.0,3156.2149999999397,At Work (In the Office)
3082.0,0.98,3157.1949999999397,At Work (In the Office)
3083.0,1.23,3158.4249999999397,At Work (In the Office)
3084.0,0.975,3159.3999999999396,At Work (In the Office)
3085.0,1.06,3160.4599999999396,At Work (In the Office)
3086.0,1.16,3161.6199999999394,At Work (In the Office)
3087.0,0.99,3162.609999999939,At Work (In the Office)
3088.0,1.13,3163.7399999999393,At Work (In the Office)
3089.0,1.16,3164.899999999939,At Work (In the Office)
3090.0,1.05,3165.9499999999393,At Work (In the Office)
3091.0,0.98,3166.9299999999394,At Work (In the Office)
3092.0,1.0,3167.9299999999394,At Work (In the Office)
3093.0,1.02,3168.9499999999393,At Work (In the Office)
3094.0,0.98,3169.9299999999394,At Work (In the Office)
3095.0,1.0,3170.9299999999394,At Work (In the Office)
3096.0,1.15,3172.0799999999394,At Work (In the Office)
3097.0,0.995,3173.0749999999393,At Work (In the Office)
3098.0,1.06,3174.1349999999393,At Work (In the Office)
3099.0,1.12,3175.254999999939,At Work (In the Office)
3100.0,0.995,3176.249999999939,At Work (In the Office)
3101.0,1.03,3177.2799999999393,At Work (In the Office)
3102.0,1.0,3178.2799999999393,At Work (In the Office)
3103.0,0.99,3179.269999999939,At Work (In the Office)
3104.0,1.16,3180.429999999939,At Work (In the Office)
3105.0,1.0,3181.429999999939,At Work (In the Office)
3106.0,1.02,3182.449999999939,At Work (In the Office)
3107.0,0.99,3183.4399999999387,At Work (In the Office)
3108.0,0.98,3184.4199999999387,At Work (In the Office)
3109.0,1.18,3185.5999999999385,At Work (In the Office)
3110.0,0.995,3186.5949999999384,At Work (In the Office)
3111.0,1.04,3187.6349999999384,At Work (In the Office)
3112.0,1.1,3188.7349999999383,At Work (In the Office)
3113.0,0.995,3189.729999999938,At Work (In the Office)
3114.0,1.02,3190.749999999938,At Work (In the Office)
3115.0,1.16,3191.909999999938,At Work (In the Office)
3116.0,1.02,3192.929999999938,At Work (In the Office)
3117.0,1.02,3193.949999999938,At Work (In the Office)
3118.0,0.975,3194.924999999938,At Work (In the Office)
3119.0,1.06,3195.984999999938,At Work (In the Office)
3120.0,0.98,3196.964999999938,At Work (In the Office)
3121.0,1.16,3198.1249999999377,At Work (In the Office)
3122.0,1.07,3199.194999999938,At Work (In the Office)
3123.0,0.98,3200.174999999938,At Work (In the Office)
3124.0,1.17,3201.344999999938,At Work (In the Office)
3125.0,0.98,3202.324999999938,At Work (In the Office)
3126.0,1.02,3203.344999999938,At Work (In the Office)
3127.0,0.995,3204.339999999938,At Work (In the Office)
3128.0,1.16,3205.4999999999377,At Work (In the Office)
3129.0,1.02,3206.5199999999377,At Work (In the Office)
3130.0,1.15,3207.6699999999378,At Work (In the Office)
3131.0,0.995,3208.6649999999377,At Work (In the Office)
3132.0,1.12,3209.7849999999376,At Work (In the Office) Bluetooth
3133.0,1.18,3210.9649999999374,At Work (In the Office) Bluetooth
3134.0,1.11,3212.0749999999375,At Work (In the Office) Bluetooth
3135.0,1.04,3213.1149999999375,At Work (In the Office) Bluetooth
3136.0,0.995,3214.1099999999374,At Work (In the Office) Bluetooth
3137.0,0.975,3215.0849999999373,At Work (In the Office) Bluetooth
3138.0,1.15,3216.2349999999374,At Work (In the Office) Bluetooth
3139.0,1.0,3217.2349999999374,At Work (In the Office) Bluetooth
3140.0,1.28,3218.5149999999376,At Work (In the Office) Bluetooth
3141.0,1.11,3219.6249999999377,At Work (In the Office) Bluetooth
3142.0,0.98,3220.6049999999377,At Work (In the Office)
3143.0,1.06,3221.6649999999377,At Work (In the Office)
3144.0,0.995,3222.6599999999376,At Work (In the Office)
3145.0,1.06,3223.7199999999375,At Work (In the Office)
3146.0,1.09,3224.8099999999376,At Work (In the Office)
3147.0,0.975,3225.7849999999376,At Work (In the Office)
3148.0,1.14,3226.9249999999374,At Work (In the Office)
3149.0,0.995,3227.9199999999373,At Work (In the Office)
3150.0,1.0,3228.9199999999373,At Work (In the Office)
3151.0,1.01,3229.9299999999375,At Work (In the Office)
3152.0,1.14,3231.0699999999374,At Work (In the Office)
3153.0,1.15,3232.2199999999375,At Work (In the Office)
3154.0,0.99,3233.2099999999373,At Work (In the Office)
3155.0,1.0,3234.2099999999373,At Work (In the Office)
3156.0,1.05,3235.2599999999375,At Work (In the Office)
3157.0,0.98,3236.2399999999375,At Work (In the Office)
3158.0,1.04,3237.2799999999374,At Work (In the Office)
3159.0,1.16,3238.4399999999373,At Work (In the Office)
3160.0,0.995,3239.434999999937,At Work (In the Office)
3161.0,0.99,3240.424999999937,At Work (In the Office)
3162.0,1.02,3241.444999999937,At Work (In the Office)
3163.0,0.995,3242.439999999937,At Work (In the Office)
3164.0,1.02,3243.459999999937,At Work (In the Office)
3165.0,1.26,3244.719999999937,At Work (In the Office)
3166.0,1.05,3245.769999999937,At Work (In the Office)
3167.0,1.01,3246.7799999999374,At Work (In the Office)
3168.0,1.0,3247.7799999999374,At Work (In the Office)
3169.0,1.05,3248.8299999999376,At Work (In the Office)
3170.0,1.02,3249.8499999999376,At Work (In the Office)
3171.0,0.995,3250.8449999999375,At Work (In the Office)
3172.0,1.07,3251.9149999999377,At Work (In the Office)
3173.0,1.04,3252.9549999999376,At Work (In the Office)
3174.0,1.02,3253.9749999999376,At Work (In the Office)
3175.0,0.995,3254.9699999999375,At Work (In the Office)
3176.0,0.98,3255.9499999999375,At Work (In the Office)
3177.0,1.14,3257.0899999999374,At Work (In the Office)
3178.0,1.02,3258.1099999999374,At Work (In the Office)
3179.0,1.06,3259.1699999999373,At Work (In the Office)
3180.0,1.08,3260.2499999999372,At Work (In the Office)
3181.0,0.98,3261.2299999999373,At Work (In the Office)
3182.0,1.04,3262.269999999937,At Work (In the Office)
3183.0,0.975,3263.244999999937,At Work (In the Office)
3184.0,1.0,3264.244999999937,At Work (In the Office)
3185.0,1.01,3265.2549999999374,At Work (In the Office)
3186.0,0.98,3266.2349999999374,At Work (In the Office)
3187.0,1.05,3267.2849999999376,At Work (In the Office)
3188.0,0.98,3268.2649999999376,At Work (In the Office)
3189.0,1.07,3269.3349999999377,At Work (In the Office)
3190.0,1.11,3270.444999999938,At Work (In the Office)
3191.0,0.985,3271.429999999938,At Work (In the Office)
3192.0,1.05,3272.479999999938,At Work (In the Office)
3193.0,1.15,3273.6299999999383,At Work (In the Office)
3194.0,1.14,3274.769999999938,At Work (In the Office)
3195.0,1.16,3275.929999999938,At Work (In the Office)
3196.0,1.0,3276.929999999938,At Work (In the Office)
3197.0,1.0,3277.929999999938,At Work (In the Office)
3198.0,1.16,3279.089999999938,At Work (In the Office)
3199.0,1.0,3280.089999999938,At Work (In the Office)
3200.0,1.06,3281.149999999938,At Work (In the Office)
3201.0,1.0,3282.149999999938,At Work (In the Office)
3202.0,1.02,3283.1699999999378,At Work (In the Office)
3203.0,1.04,3284.2099999999377,At Work (In the Office)
3204.0,0.995,3285.2049999999376,At Work (In the Office)
3205.0,1.14,3286.3449999999375,At Work (In the Office)
3206.0,1.01,3287.3549999999377,At Work (In the Office)
3207.0,0.985,3288.339999999938,At Work (In the Office)
3208.0,1.01,3289.349999999938,At Work (In the Office)
3209.0,0.995,3290.344999999938,At Work (In the Office)
3210.0,0.995,3291.339999999938,At Work (In the Office)
3211.0,1.06,3292.399999999938,At Work (In the Office)
3212.0,1.16,3293.5599999999376,At Work (In the Office)
3213.0,1.04,3294.5999999999376,At Work (In the Office)
3214.0,1.15,3295.7499999999377,At Work (In the Office)
3215.0,1.16,3296.9099999999376,At Work (In the Office)
3216.0,1.02,3297.9299999999375,At Work (In the Office)
3217.0,0.98,3298.9099999999376,At Work (In the Office)
3218.0,1.0,3299.9099999999376,At Work (In the Office)
3219.0,1.12,3301.0299999999374,At Work (In the Office)
3220.0,0.98,3302.0099999999375,At Work (In the Office)
3221.0,1.04,3303.0499999999374,At Work (In the Office)
3222.0,0.975,3304.0249999999373,At Work (In the Office)
3223.0,0.995,3305.019999999937,At Work (In the Office)
3224.0,1.04,3306.059999999937,At Work (In the Office)
3225.0,0.99,3307.049999999937,At Work (In the Office)
3226.0,1.16,3308.209999999937,At Work (In the Office)
3227.0,1.16,3309.3699999999367,At Work (In the Office)
3228.0,0.99,3310.3599999999365,At Work (In the Office)
3229.0,0.98,3311.3399999999365,At Work (In the Office)
3230.0,1.0,3312.3399999999365,At Work (In the Office)
3231.0,1.12,3313.4599999999364,At Work (In the Office)
3232.0,1.03,3314.4899999999366,At Work (In the Office)
3233.0,1.0,3315.4899999999366,At Work (In the Office)
3234.0,1.04,3316.5299999999365,At Work (In the Office)
3235.0,0.995,3317.5249999999364,At Work (In the Office)
3236.0,0.985,3318.5099999999366,At Work (In the Office)
3237.0,1.08,3319.5899999999365,At Work (In the Office)
3238.0,0.995,3320.5849999999364,At Work (In the Office)
3239.0,1.16,3321.744999999936,At Work (In the Office)
3240.0,1.0,3322.744999999936,At Work (In the Office)
3241.0,0.98,3323.7249999999362,At Work (In the Office)
3242.0,1.27,3324.994999999936,At Work (In the Office)
3243.0,1.14,3326.134999999936,At Work (In the Office)
3244.0,1.18,3327.314999999936,At Work (In the Office)
3245.0,1.06,3328.374999999936,At Work (In the Office)
3246.0,1.16,3329.5349999999357,At Work (In the Office)
3247.0,1.16,3330.6949999999356,At Work (In the Office)
3248.0,1.21,3331.9049999999356,At Work (In the Office)
3249.0,0.98,3332.8849999999356,At Work (In the Office)
3250.0,1.11,3333.9949999999358,At Work (In the Office)
3251.0,1.15,3335.144999999936,At Work (In the Office)
3252.0,0.995,3336.1399999999358,At Work (In the Office)
3253.0,1.12,3337.2599999999356,At Work (In the Office)
3254.0,1.22,3338.4799999999354,At Work (In the Office)
3255.0,1.13,3339.6099999999356,At Work (In the Office)
3256.0,0.98,3340.5899999999356,At Work (In the Office)
3257.0,1.1,3341.6899999999355,At Work (In the Office)
3258.0,1.06,3342.7499999999354,At Work (In the Office)
3259.0,1.12,3343.8699999999353,At Work (In the Office)
3260.0,1.05,3344.9199999999355,At Work (In the Office)
3261.0,1.14,3346.0599999999354,At Work (In the Office)
3262.0,1.21,3347.2699999999354,At Work (In the Office)
3263.0,1.32,3348.5899999999356,At Work (In the Office)
3264.0,1.07,3349.6599999999357,At Work (In the Office)
3265.0,1.32,3350.979999999936,At Work (In the Office)
3266.0,1.02,3351.999999999936,At Work (In the Office)
3267.0,1.12,3353.1199999999358,At Work (In the Office)
3268.0,1.33,3354.4499999999357,At Work (In the Office)
3269.0,0.995,3355.4449999999356,At Work (In the Office)
3270.0,0.98,3356.4249999999356,At Work (In the Office)
3271.0,1.06,3357.4849999999356,At Work (In the Office)
3272.0,0.995,3358.4799999999354,At Work (In the Office)
3273.0,0.98,3359.4599999999355,At Work (In the Office)
3274.0,1.22,3360.6799999999353,At Work (In the Office)
3275.0,0.98,3361.6599999999353,At Work (In the Office)
3276.0,1.01,3362.6699999999355,At Work (In the Office)
3277.0,1.12,3363.7899999999354,At Work (In the Office)
3278.0,1.11,3364.8999999999355,At Work (In the Office)
3279.0,1.18,3366.0799999999354,At Work (In the Office)
3280.0,1.15,3367.2299999999354,At Work (In the Office)
3281.0,1.15,3368.3799999999355,At Work (In the Office)
3282.0,0.99,3369.3699999999353,At Work (In the Office)
3283.0,0.995,3370.364999999935,At Work (In the Office)
3284.0,1.04,3371.404999999935,At Work (In the Office)
3285.0,0.98,3372.384999999935,At Work (In the Office)
3286.0,1.33,3373.714999999935,At Work (In the Office)
3287.0,1.02,3374.734999999935,At Work (In the Office)
3288.0,1.01,3375.7449999999353,At Work (In the Office)
3289.0,1.16,3376.904999999935,At Work (In the Office)
3290.0,0.995,3377.899999999935,At Work (In the Office)
3291.0,1.11,3379.009999999935,At Work (In the Office)
3292.0,1.15,3380.1599999999353,At Work (In the Office)
3293.0,1.12,3381.279999999935,At Work (In the Office)
3294.0,1.04,3382.319999999935,At Work (In the Office)
3295.0,1.0,3383.319999999935,At Work (In the Office)
3296.0,0.99,3384.309999999935,At Work (In the Office)
3297.0,1.15,3385.459999999935,At Work (In the Office)
3298.0,0.995,3386.454999999935,At Work (In the Office)
3299.0,0.98,3387.434999999935,At Work (In the Office)
3300.0,1.16,3388.5949999999348,At Work (In the Office)
3301.0,1.0,3389.5949999999348,At Work (In the Office)
3302.0,1.18,3390.7749999999346,At Work (In the Office)
3303.0,1.02,3391.7949999999346,At Work (In the Office)
3304.0,0.98,3392.7749999999346,At Work (In the Office)
3305.0,1.05,3393.824999999935,At Work (In the Office)
3306.0,1.12,3394.9449999999347,At Work (In the Office)
3307.0,1.03,3395.974999999935,At Work (In the Office)
3308.0,1.02,3396.994999999935,At Work (In the Office)
3309.0,0.975,3397.9699999999348,At Work (In the Office)
3310.0,1.03,3398.999999999935,At Work (In the Office)
3311.0,1.0,3399.999999999935,At Work (In the Office)
3312.0,0.99,3400.9899999999348,At Work (In the Office)
3313.0,1.07,3402.059999999935,At Work (In the Office)
3314.0,1.18,3403.2399999999348,At Work (In the Office)
3315.0,1.21,3404.449999999935,At Work (In the Office)
3316.0,1.16,3405.6099999999346,At Work (In the Office)
3317.0,1.15,3406.7599999999347,At Work (In the Office)
3318.0,1.04,3407.7999999999347,At Work (In the Office)
3319.0,1.0,3408.7999999999347,At Work (In the Office)
3320.0,1.02,3409.8199999999347,At Work (In the Office)
3321.0,1.32,3411.139999999935,At Work (In the Office)
3322.0,1.0,3412.139999999935,At Work (In the Office)
3323.0,1.17,3413.309999999935,At Work (In the Office)
3324.0,0.98,3414.289999999935,At Work (In the Office)
3325.0,1.02,3415.309999999935,At Work (In the Office)
3326.0,1.21,3416.519999999935,At Work (In the Office)
3327.0,1.12,3417.639999999935,At Work (In the Office)
3328.0,1.18,3418.8199999999347,At Work (In the Office)
3329.0,1.13,3419.949999999935,At Work (In the Office)
3330.0,1.08,3421.0299999999347,At Work (In the Office)
3331.0,1.14,3422.1699999999346,At Work (In the Office)
3332.0,1.12,3423.2899999999345,At Work (In the Office)
3333.0,0.98,3424.2699999999345,At Work (In the Office)
3334.0,1.2,3425.4699999999343,At Work (In the Office)
3335.0,1.07,3426.5399999999345,At Work (In the Office)
3336.0,1.06,3427.5999999999344,At Work (In the Office)
3337.0,1.11,3428.7099999999346,At Work (In the Office)
3338.0,0.99,3429.6999999999343,At Work (In the Office)
3339.0,1.33,3431.0299999999343,At Work (In the Office)
3340.0,1.2,3432.229999999934,At Work (In the Office)
3341.0,1.02,3433.249999999934,At Work (In the Office)
3342.0,0.99,3434.239999999934,At Work (In the Office)
3343.0,1.0,3435.239999999934,At Work (In the Office)
3344.0,0.995,3436.2349999999337,At Work (In the Office)
3345.0,0.975,3437.2099999999336,At Work (In the Office)
3346.0,0.99,3438.1999999999334,At Work (In the Office)
3347.0,1.16,3439.3599999999333,At Work (In the Office)
3348.0,0.98,3440.3399999999333,At Work (In the Office)
3349.0,1.11,3441.4499999999334,At Work (In the Office)
3350.0,1.17,3442.6199999999335,At Work (In the Office)
3351.0,1.01,3443.6299999999337,At Work (In the Office)
3352.0,1.03,3444.659999999934,At Work (In the Office)
3353.0,0.98,3445.639999999934,At Work (In the Office)
3354.0,1.12,3446.759999999934,At Work (In the Office)
3355.0,0.975,3447.7349999999337,At Work (In the Office)
3356.0,1.01,3448.744999999934,At Work (In the Office)
3357.0,1.04,3449.784999999934,At Work (In the Office)
3358.0,0.995,3450.779999999934,At Work (In the Office)
3359.0,1.12,3451.8999999999337,At Work (In the Office)
3360.0,1.04,3452.9399999999337,At Work (In the Office)
3361.0,1.0,3453.9399999999337,At Work (In the Office)
3362.0,1.16,3455.0999999999335,At Work (In the Office)
3363.0,0.995,3456.0949999999334,At Work (In the Office)
3364.0,1.0,3457.0949999999334,At Work (In the Office)
3365.0,1.13,3458.2249999999335,At Work (In the Office)
3366.0,1.12,3459.3449999999334,At Work (In the Office)
3367.0,0.98,3460.3249999999334,At Work (In the Office)
3368.0,1.13,3461.4549999999335,At Work (In the Office)
3369.0,1.04,3462.4949999999335,At Work (In the Office)
3370.0,1.05,3463.5449999999337,At Work (In the Office)
3371.0,1.01,3464.554999999934,At Work (In the Office)
3372.0,0.975,3465.529999999934,At Work (In the Office)
3373.0,1.13,3466.659999999934,At Work (In the Office)
3374.0,1.0,3467.659999999934,At Work (In the Office)
3375.0,1.16,3468.8199999999338,At Work (In the Office)
3376.0,1.06,3469.8799999999337,At Work (In the Office)
3377.0,0.98,3470.8599999999337,At Work (In the Office)
3378.0,1.02,3471.8799999999337,At Work (In the Office)
3379.0,0.98,3472.8599999999337,At Work (In the Office)
3380.0,0.995,3473.8549999999336,At Work (In the Office)
3381.0,1.18,3475.0349999999335,At Work (In the Office)
3382.0,0.98,3476.0149999999335,At Work (In the Office)
3383.0,1.2,3477.2149999999333,At Work (In the Office)
3384.0,1.02,3478.2349999999333,At Work (In the Office)
3385.0,1.11,3479.3449999999334,At Work (In the Office)
3386.0,1.07,3480.4149999999336,At Work (In the Office)
3387.0,0.99,3481.4049999999334,At Work (In the Office)
3388.0,1.13,3482.5349999999335,At Work (In the Office)
3389.0,1.33,3483.8649999999334,At Work (In the Office)
3390.0,1.23,3485.0949999999334,At Work (In the Office)
3391.0,1.02,3486.1149999999334,At Work (In the Office)
3392.0,1.01,3487.1249999999336,At Work (In the Office)
3393.0,1.02,3488.1449999999336,At Work (In the Office)
3394.0,1.04,3489.1849999999336,At Work (In the Office)
3395.0,0.995,3490.1799999999334,At Work (In the Office)
3396.0,1.04,3491.2199999999334,At Work (In the Office)
3397.0,1.01,3492.2299999999336,At Work (In the Office)
3398.0,0.995,3493.2249999999335,At Work (In the Office)
3399.0,0.98,3494.2049999999335,At Work (In the Office)
3400.0,0.995,3495.1999999999334,At Work (In the Office)
3401.0,0.975,3496.1749999999333,At Work (In the Office)
3402.0,1.04,3497.2149999999333,At Work (In the Office)
3403.0,1.16,3498.374999999933,At Work (In the Office)
3404.0,1.06,3499.434999999933,At Work (In the Office)
3405.0,1.01,3500.4449999999333,At Work (In the Office)
3406.0,0.98,3501.4249999999333,At Work (In the Office)
3407.0,1.14,3502.564999999933,At Work (In the Office)
3408.0,1.31,3503.874999999933,At Work (In the Office)
3409.0,1.13,3505.0049999999333,At Work (In the Office)
3410.0,1.01,3506.0149999999335,At Work (In the Office)
3411.0,0.98,3506.9949999999335,At Work (In the Office)
3412.0,1.02,3508.0149999999335,At Work (In the Office)
3413.0,0.975,3508.9899999999334,At Work (In the Office)
3414.0,1.07,3510.0599999999336,At Work (In the Office)
3415.0,1.33,3511.3899999999335,At Work (In the Office)
3416.0,1.12,3512.5099999999334,At Work (In the Office)
3417.0,1.07,3513.5799999999335,At Work (In the Office)
3418.0,1.16,3514.7399999999334,At Work (In the Office)
3419.0,1.11,3515.8499999999335,At Work (In the Office)
3420.0,1.02,3516.8699999999335,At Work (In the Office)
3421.0,1.15,3518.0199999999336,At Work (In the Office)
3422.0,1.13,3519.1499999999337,At Work (In the Office)
3423.0,1.16,3520.3099999999336,At Work (In the Office)
3424.0,1.11,3521.4199999999337,At Work (In the Office)
3425.0,1.04,3522.4599999999336,At Work (In the Office)
3426.0,1.0,3523.4599999999336,At Work (In the Office)
3427.0,0.995,3524.4549999999335,At Work (In the Office)
3428.0,1.06,3525.5149999999335,At Work (In the Office)
3429.0,0.995,3526.5099999999334,At Work (In the Office)
3430.0,1.03,3527.5399999999336,At Work (In the Office)
3431.0,0.995,3528.5349999999335,At Work (In the Office)
3432.0,1.16,3529.6949999999333,At Work (In the Office)
3433.0,0.995,3530.689999999933,At Work (In the Office)
3434.0,0.995,3531.684999999933,At Work (In the Office)
3435.0,1.16,3532.844999999933,At Work (In the Office)
3436.0,1.23,3534.074999999933,At Work (In the Office)
3437.0,0.98,3535.054999999933,At Work (In the Office)
3438.0,1.06,3536.114999999933,At Work (In the Office)
3439.0,0.995,3537.109999999933,At Work (In the Office)
3440.0,0.98,3538.089999999933,At Work (In the Office)
3441.0,1.06,3539.149999999933,At Work (In the Office)
3442.0,0.975,3540.1249999999327,At Work (In the Office)
3443.0,1.16,3541.2849999999326,At Work (In the Office)
3444.0,0.99,3542.2749999999323,At Work (In the Office)
3445.0,0.985,3543.2599999999325,At Work (In the Office)
3446.0,1.14,3544.3999999999323,At Work (In the Office)
3447.0,0.975,3545.3749999999322,At Work (In the Office)
3448.0,1.01,3546.3849999999325,At Work (In the Office)
3449.0,1.02,3547.4049999999324,At Work (In the Office)
3450.0,0.995,3548.3999999999323,At Work (In the Office)
3451.0,1.08,3549.4799999999323,At Work (In the Office)
3452.0,0.98,3550.4599999999323,At Work (In the Office)
3453.0,1.1,3551.559999999932,At Work (In the Office)
3454.0,1.04,3552.599999999932,At Work (In the Office)
3455.0,0.995,3553.594999999932,At Work (In the Office)
3456.0,1.01,3554.6049999999323,At Work (In the Office)
3457.0,1.12,3555.724999999932,At Work (In the Office)
3458.0,1.14,3556.864999999932,At Work (In the Office)
3459.0,1.02,3557.884999999932,At Work (In the Office)
3460.0,0.995,3558.879999999932,At Work (In the Office)
3461.0,0.98,3559.859999999932,At Work (In the Office)
3462.0,1.06,3560.919999999932,At Work (In the Office)
3463.0,1.02,3561.939999999932,At Work (In the Office)
3464.0,1.04,3562.979999999932,At Work (In the Office)
3465.0,0.995,3563.9749999999317,At Work (In the Office)
3466.0,1.13,3565.104999999932,At Work (In the Office)
3467.0,1.17,3566.274999999932,At Work (In the Office)
3468.0,1.19,3567.464999999932,At Work (In the Office)
3469.0,0.995,3568.459999999932,At Work (In the Office)
3470.0,1.21,3569.669999999932,At Work (In the Office)
3471.0,0.995,3570.6649999999318,At Work (In the Office)
3472.0,1.18,3571.8449999999316,At Work (In the Office)
3473.0,1.01,3572.854999999932,At Work (In the Office)
3474.0,1.18,3574.0349999999316,At Work (In the Office)
3475.0,1.18,3575.2149999999315,At Work (In the Office)
3476.0,1.15,3576.3649999999316,At Work (In the Office)
3477.0,1.03,3577.3949999999318,At Work (In the Office)
3478.0,0.995,3578.3899999999317,At Work (In the Office)
3479.0,1.02,3579.4099999999316,At Work (In the Office)
3480.0,0.995,3580.4049999999315,At Work (In the Office)
3481.0,0.985,3581.3899999999317,At Work (In the Office)
3482.0,1.11,3582.499999999932,At Work (In the Office)
3483.0,1.02,3583.5199999999318,At Work (In the Office)
3484.0,1.01,3584.529999999932,At Work (In the Office)
3485.0,1.06,3585.589999999932,At Work (In the Office)
3486.0,1.0,3586.589999999932,At Work (In the Office)
3487.0,1.13,3587.719999999932,At Work (In the Office)
3488.0,1.2,3588.919999999932,At Work (In the Office)
3489.0,1.01,3589.929999999932,At Work (In the Office)
3490.0,0.985,3590.914999999932,At Work (In the Office)
3491.0,0.99,3591.904999999932,At Work (In the Office)
3492.0,1.05,3592.954999999932,At Work (In the Office)
3493.0,1.03,3593.9849999999324,At Work (In the Office)
3494.0,1.13,3595.1149999999325,At Work (In the Office)
3495.0,0.98,3596.0949999999325,At Work (In the Office)
3496.0,1.18,3597.2749999999323,At Work (In the Office)
3497.0,1.16,3598.434999999932,At Work (In the Office)
3498.0,1.02,3599.454999999932,At Work (In the Office)
3499.0,1.12,3600.574999999932,At Work (In the Office)
3500.0,0.98,3601.554999999932,At Work (In the Office)
3501.0,1.02,3602.574999999932,At Work (In the Office)
3502.0,1.16,3603.734999999932,At Work (In the Office)
3503.0,0.98,3604.714999999932,At Work (In the Office)
3504.0,1.03,3605.744999999932,At Work (In the Office)
3505.0,0.975,3606.719999999932,At Work (In the Office)
3506.0,1.06,3607.779999999932,At Work (In the Office)
3507.0,0.98,3608.759999999932,At Work (In the Office)
3508.0,1.04,3609.799999999932,At Work (In the Office)
3509.0,1.15,3610.949999999932,At Work (In the Office)
3510.0,0.98,3611.929999999932,At Work (In the Office)
3511.0,1.04,3612.969999999932,At Work (In the Office)
3512.0,0.98,3613.949999999932,At Work (In the Office)
3513.0,0.995,3614.944999999932,At Work (In the Office)
3514.0,1.02,3615.964999999932,At Work (In the Office)
3515.0,0.98,3616.944999999932,At Work (In the Office)
3516.0,0.995,3617.939999999932,At Work (In the Office)
3517.0,1.01,3618.949999999932,At Work (In the Office)
3518.0,1.01,3619.9599999999323,At Work (In the Office)
3519.0,1.06,3621.019999999932,At Work (In the Office)
3520.0,0.985,3622.0049999999324,At Work (In the Office)
3521.0,0.995,3622.9999999999322,At Work (In the Office)
3522.0,1.05,3624.0499999999324,At Work (In the Office)
3523.0,1.12,3625.1699999999323,At Work (In the Office)
3524.0,0.985,3626.1549999999324,At Work (In the Office)
3525.0,1.05,3627.2049999999326,At Work (In the Office)
3526.0,1.06,3628.2649999999326,At Work (In the Office)
3527.0,1.01,3629.274999999933,At Work (In the Office)
3528.0,1.02,3630.2949999999328,At Work (In the Office)
3529.0,1.16,3631.4549999999326,At Work (In the Office)
3530.0,1.07,3632.524999999933,At Work (In the Office)
3531.0,1.11,3633.634999999933,At Work (In the Office)
3532.0,1.05,3634.684999999933,At Work (In the Office)
3533.0,1.08,3635.764999999933,At Work (In the Office)
3534.0,1.15,3636.914999999933,At Work (In the Office)
3535.0,1.12,3638.034999999933,At Work (In the Office)
3536.0,1.12,3639.154999999933,At Work (In the Office)
3537.0,0.99,3640.1449999999327,At Work (In the Office)
3538.0,1.03,3641.174999999933,At Work (In the Office)
3539.0,0.975,3642.149999999933,At Work (In the Office)
3540.0,1.04,3643.1899999999328,At Work (In the Office)
3541.0,0.98,3644.1699999999328,At Work (In the Office)
3542.0,1.11,3645.279999999933,At Work (In the Office)
3543.0,1.12,3646.399999999933,At Work (In the Office)
3544.0,0.98,3647.379999999933,At Work (In the Office)
3545.0,1.02,3648.399999999933,At Work (In the Office)
3546.0,0.98,3649.379999999933,At Work (In the Office)
3547.0,0.995,3650.3749999999327,At Work (In the Office)
3548.0,1.12,3651.4949999999326,At Work (In the Office)
3549.0,0.985,3652.4799999999327,At Work (In the Office)
3550.0,1.01,3653.489999999933,At Work (In the Office)
3551.0,1.04,3654.529999999933,At Work (In the Office)
3552.0,1.11,3655.639999999933,At Work (In the Office)
3553.0,1.04,3656.679999999933,At Work (In the Office)
3554.0,1.0,3657.679999999933,At Work (In the Office)
3555.0,0.995,3658.674999999933,At Work (In the Office)
3556.0,1.02,3659.694999999933,At Work (In the Office)
3557.0,1.13,3660.824999999933,At Work (In the Office)
3558.0,1.14,3661.964999999933,At Work (In the Office)
3559.0,1.14,3663.1049999999327,At Work (In the Office)
3560.0,0.995,3664.0999999999326,At Work (In the Office)
3561.0,1.03,3665.129999999933,At Work (In the Office)
3562.0,1.0,3666.129999999933,At Work (In the Office)
3563.0,0.975,3667.1049999999327,At Work (In the Office)
3564.0,1.06,3668.1649999999327,At Work (In the Office)
3565.0,1.16,3669.3249999999325,At Work (In the Office)
3566.0,1.05,3670.3749999999327,At Work (In the Office)
3567.0,1.07,3671.444999999933,At Work (In the Office)
3568.0,1.14,3672.5849999999327,At Work (In the Office)
3569.0,1.02,3673.6049999999327,At Work (In the Office)
3570.0,0.985,3674.589999999933,At Work (In the Office)
3571.0,0.995,3675.5849999999327,At Work (In the Office)
3572.0,1.02,3676.6049999999327,At Work (In the Office)
3573.0,0.975,3677.5799999999326,At Work (In the Office)
3574.0,1.23,3678.8099999999326,At Work (In the Office)
3575.0,1.33,3680.1399999999326,At Work (In the Office)
3576.0,0.995,3681.1349999999325,At Work (In the Office)
3577.0,1.06,3682.1949999999324,At Work (In the Office)
